id,name,age,income,purchase_date,product_category,purchase_amount,rating
30884,John Doe,63,119865.0,2026-07-10 19:00:00,Clothing,229.66,4.0
30885,Jane Smith,62,113626.0,2026-07-10 20:00:00,Home & Kitchen,183.07,3.0
30886,Charlie Gray,44,71676.0,2026-07-10 21:00:00,Clothing,486.94,3.0
30887,Alice Brown,40,38112.0,2026-07-10 22:00:00,Electronics,27.01,3.0
30888,Bob White,27,105920.0,2026-07-10 23:00:00,Home & Kitchen,321.67,5.0
30889,Charlie Gray,19,85313.0,2026-07-11 00:00:00,Sports,352.49,5.0
30890,Jane Smith,61,74706.0,2026-07-11 01:00:00,Electronics,58.1,4.0
30891,Charlie Gray,24,33153.0,2026-07-11 02:00:00,Electronics,140.08,3.0
30892,Alice Brown,19,106335.0,2026-07-11 03:00:00,Home & Kitchen,84.81,
30893,Charlie Gray,33,26127.0,2026-07-11 04:00:00,Clothing,173.57,2.0
30894,Jane Smith,23,47105.0,2026-07-11 05:00:00,Electronics,477.51,3.0
30895,Jane Smith,33,118196.0,2026-07-11 06:00:00,Books,230.56,4.0
30896,Bob White,42,54172.0,2026-07-11 07:00:00,Electronics,295.46,3.0
30897,Alice Brown,62,116902.0,2026-07-11 08:00:00,Clothing,375.41,1.0
30898,Bob White,27,62688.0,2026-07-11 09:00:00,Sports,152.89,
30899,John Doe,26,80224.0,2026-07-11 10:00:00,Electronics,407.81,3.0
30900,Jane Smith,49,43697.0,2026-07-11 11:00:00,Home & Kitchen,497.67,4.0
30901,Bob White,49,27646.0,2026-07-11 12:00:00,Clothing,273.18,3.0
30902,Jane Smith,19,57564.0,2026-07-11 13:00:00,Electronics,318.03,3.0
30903,Jane Smith,38,87711.0,2026-07-11 14:00:00,Sports,150.37,4.0
30904,John Doe,20,93468.0,2026-07-11 15:00:00,Home & Kitchen,78.43,4.0
30905,Jane Smith,51,56049.0,2026-07-11 16:00:00,Books,311.82,2.0
30906,Bob White,46,51759.0,2026-07-11 17:00:00,Electronics,124.22,1.0
30907,Alice Brown,59,72032.0,2026-07-11 18:00:00,Electronics,225.28,4.0
30908,Charlie Gray,37,58891.0,2026-07-11 19:00:00,Clothing,251.83,4.0
30909,Bob White,40,109418.0,2026-07-11 20:00:00,Sports,11.67,4.0
30910,John Doe,54,20893.0,2026-07-11 21:00:00,Clothing,203.94,
30911,Charlie Gray,25,42719.0,2026-07-11 22:00:00,Books,197.01,4.0
30912,Jane Smith,61,94013.0,2026-07-11 23:00:00,Books,108.49,3.0
30913,Bob White,53,20744.0,2026-07-12 00:00:00,Electronics,21.17,4.0
30914,Charlie Gray,31,119965.0,2026-07-12 01:00:00,Books,76.18,1.0
30915,Bob White,40,69755.0,2026-07-12 02:00:00,Home & Kitchen,422.39,2.0
30916,Jane Smith,44,99705.0,2026-07-12 03:00:00,Electronics,83.3,
30917,Bob White,32,22006.0,2026-07-12 04:00:00,Home & Kitchen,389.38,3.0
30918,John Doe,52,30889.0,2026-07-12 05:00:00,Books,98.46,4.0
30919,Charlie Gray,39,108650.0,2026-07-12 06:00:00,Clothing,269.6,
30920,Charlie Gray,64,27798.0,2026-07-12 07:00:00,Electronics,294.79,3.0
30921,Charlie Gray,53,81292.0,2026-07-12 08:00:00,Clothing,363.45,2.0
30922,Bob White,32,56933.0,2026-07-12 09:00:00,Electronics,52.2,4.0
30923,Jane Smith,49,82236.0,2026-07-12 10:00:00,Clothing,306.14,1.0
30924,Bob White,58,42549.0,2026-07-12 11:00:00,Sports,327.55,3.0
30925,Bob White,35,96173.0,2026-07-12 12:00:00,Electronics,470.18,4.0
30926,Charlie Gray,62,87883.0,2026-07-12 13:00:00,Electronics,177.77,2.0
30927,Jane Smith,48,26206.0,2026-07-12 14:00:00,Home & Kitchen,313.76,4.0
30928,Alice Brown,58,92369.0,2026-07-12 15:00:00,Sports,395.21,1.0
30929,Jane Smith,53,39449.0,2026-07-12 16:00:00,Clothing,415.36,2.0
30930,Bob White,42,105366.0,2026-07-12 17:00:00,Sports,154.03,1.0
30931,John Doe,62,50332.0,2026-07-12 18:00:00,Clothing,170.52,4.0
30932,Jane Smith,27,60764.0,2026-07-12 19:00:00,Electronics,395.72,5.0
30933,Charlie Gray,57,94771.0,2026-07-12 20:00:00,Home & Kitchen,293.67,4.0
30934,John Doe,31,29162.0,2026-07-12 21:00:00,Clothing,49.77,3.0
30935,Alice Brown,43,94177.0,2026-07-12 22:00:00,Electronics,147.99,3.0
30936,Alice Brown,36,109707.0,2026-07-12 23:00:00,Books,329.95,3.0
30937,John Doe,47,81784.0,2026-07-13 00:00:00,Books,195.98,2.0
30938,Alice Brown,56,56494.0,2026-07-13 01:00:00,Books,318.14,3.0
30939,John Doe,29,73238.0,2026-07-13 02:00:00,Electronics,489.95,3.0
30940,Bob White,48,108485.0,2026-07-13 03:00:00,Electronics,439.67,3.0
30941,John Doe,62,66724.0,2026-07-13 04:00:00,Clothing,120.05,2.0
30942,Bob White,64,,2026-07-13 05:00:00,Home & Kitchen,62.3,3.0
30943,Charlie Gray,64,75257.0,2026-07-13 06:00:00,Clothing,356.63,3.0
30944,Charlie Gray,35,80426.0,2026-07-13 07:00:00,Sports,20.49,1.0
30945,Alice Brown,19,116750.0,2026-07-13 08:00:00,Electronics,188.25,5.0
30946,John Doe,31,118336.0,2026-07-13 09:00:00,Electronics,90.4,3.0
30947,Bob White,37,45980.0,2026-07-13 10:00:00,Home & Kitchen,10.34,3.0
30948,Charlie Gray,56,25477.0,2026-07-13 11:00:00,Clothing,396.72,1.0
30949,Charlie Gray,37,96278.0,2026-07-13 12:00:00,Clothing,417.16,4.0
30950,Charlie Gray,51,20330.0,2026-07-13 13:00:00,Electronics,117.13,4.0
30951,Alice Brown,51,115906.0,2026-07-13 14:00:00,Books,233.37,3.0
30952,Charlie Gray,54,89622.0,2026-07-13 15:00:00,Clothing,322.29,2.0
30953,Jane Smith,20,24920.0,2026-07-13 16:00:00,Sports,192.17,5.0
30954,Alice Brown,52,28511.0,2026-07-13 17:00:00,Books,428.13,5.0
30955,John Doe,50,93928.0,2026-07-13 18:00:00,Books,292.6,4.0
30956,Jane Smith,36,66568.0,2026-07-13 19:00:00,Clothing,177.09,4.0
30957,Alice Brown,48,55744.0,2026-07-13 20:00:00,Books,409.5,4.0
30958,Alice Brown,61,108812.0,2026-07-13 21:00:00,Sports,80.38,5.0
30959,Bob White,39,102833.0,2026-07-13 22:00:00,Clothing,59.44,4.0
30960,Jane Smith,44,68522.0,2026-07-13 23:00:00,Home & Kitchen,479.09,5.0
30961,Jane Smith,55,113998.0,2026-07-14 00:00:00,Clothing,362.43,3.0
30962,Jane Smith,45,103037.0,2026-07-14 01:00:00,Electronics,436.01,4.0
30963,Charlie Gray,38,20316.0,2026-07-14 02:00:00,Home & Kitchen,475.87,3.0
30964,Charlie Gray,37,83927.0,2026-07-14 03:00:00,Clothing,308.48,4.0
30965,John Doe,55,94775.0,2026-07-14 04:00:00,Books,223.2,5.0
30966,John Doe,30,62688.0,2026-07-14 05:00:00,Electronics,488.85,1.0
30967,John Doe,46,105834.0,2026-07-14 06:00:00,Electronics,302.57,4.0
30968,Charlie Gray,38,76581.0,2026-07-14 07:00:00,Home & Kitchen,492.86,2.0
30969,Bob White,59,40555.0,2026-07-14 08:00:00,Sports,129.69,2.0
30970,John Doe,50,106297.0,2026-07-14 09:00:00,Electronics,449.51,
30971,Alice Brown,49,86496.0,2026-07-14 10:00:00,Clothing,234.32,4.0
30972,Charlie Gray,63,56084.0,2026-07-14 11:00:00,Books,118.18,3.0
30973,Bob White,45,99841.0,2026-07-14 12:00:00,Home & Kitchen,386.31,3.0
30974,Alice Brown,31,65757.0,2026-07-14 13:00:00,Sports,68.78,5.0
30975,Alice Brown,59,58227.0,2026-07-14 14:00:00,Books,484.99,3.0
30976,Charlie Gray,39,47915.0,2026-07-14 15:00:00,Sports,492.46,2.0
30977,Jane Smith,54,30719.0,2026-07-14 16:00:00,Home & Kitchen,412.86,4.0
30978,Bob White,51,36352.0,2026-07-14 17:00:00,Home & Kitchen,127.46,4.0
30979,Charlie Gray,34,93211.0,2026-07-14 18:00:00,Sports,258.23,4.0
30980,Jane Smith,50,74054.0,2026-07-14 19:00:00,Electronics,295.79,2.0
30981,Charlie Gray,50,65717.0,2026-07-14 20:00:00,Home & Kitchen,361.6,
30982,Charlie Gray,55,110031.0,2026-07-14 21:00:00,Sports,146.22,3.0
30983,Alice Brown,43,28174.0,2026-07-14 22:00:00,Electronics,468.73,4.0
30984,Charlie Gray,56,100616.0,2026-07-14 23:00:00,Electronics,428.67,2.0
30985,Jane Smith,24,25325.0,2026-07-15 00:00:00,Home & Kitchen,150.23,3.0
30986,Alice Brown,42,23587.0,2026-07-15 01:00:00,Clothing,192.06,3.0
30987,Jane Smith,47,39484.0,2026-07-15 02:00:00,Sports,13.68,3.0
30988,Jane Smith,58,32334.0,2026-07-15 03:00:00,Books,446.7,4.0
30989,Alice Brown,50,119894.0,2026-07-15 04:00:00,Clothing,441.68,4.0
30990,Jane Smith,56,86150.0,2026-07-15 05:00:00,Electronics,114.2,5.0
30991,John Doe,45,25558.0,2026-07-15 06:00:00,Books,482.21,2.0
30992,Charlie Gray,35,61973.0,2026-07-15 07:00:00,Clothing,481.42,2.0
30993,Alice Brown,27,44496.0,2026-07-15 08:00:00,Electronics,223.4,2.0
30994,Alice Brown,19,69560.0,2026-07-15 09:00:00,Books,62.59,4.0
30995,John Doe,60,30924.0,2026-07-15 10:00:00,Books,405.07,3.0
30996,John Doe,60,96935.0,2026-07-15 11:00:00,Electronics,230.77,1.0
30997,John Doe,31,72608.0,2026-07-15 12:00:00,Home & Kitchen,10.12,4.0
30998,John Doe,30,37861.0,2026-07-15 13:00:00,Electronics,421.49,1.0
30999,Bob White,18,22405.0,2026-07-15 14:00:00,Sports,424.53,1.0
31000,Alice Brown,49,80059.0,2026-07-15 15:00:00,Electronics,136.95,3.0
31001,Jane Smith,42,118015.0,2026-07-15 16:00:00,Sports,292.61,1.0
31002,Alice Brown,27,69249.0,2026-07-15 17:00:00,Books,440.83,3.0
31003,Alice Brown,32,21985.0,2026-07-15 18:00:00,Electronics,298.23,4.0
31004,Alice Brown,46,83125.0,2026-07-15 19:00:00,Clothing,65.18,3.0
31005,John Doe,34,52662.0,2026-07-15 20:00:00,Electronics,114.05,5.0
31006,John Doe,59,37779.0,2026-07-15 21:00:00,Home & Kitchen,292.25,3.0
31007,Bob White,57,57698.0,2026-07-15 22:00:00,Electronics,146.38,3.0
31008,Alice Brown,40,63180.0,2026-07-15 23:00:00,Electronics,172.47,4.0
31009,Charlie Gray,24,76655.0,2026-07-16 00:00:00,Books,491.03,2.0
31010,Bob White,53,62536.0,2026-07-16 01:00:00,Home & Kitchen,134.0,
31011,John Doe,23,94333.0,2026-07-16 02:00:00,Electronics,211.6,4.0
31012,Alice Brown,19,44722.0,2026-07-16 03:00:00,Clothing,223.5,3.0
31013,John Doe,62,44875.0,2026-07-16 04:00:00,Books,120.39,3.0
31014,Jane Smith,49,90681.0,2026-07-16 05:00:00,Sports,377.43,2.0
31015,John Doe,61,33967.0,2026-07-16 06:00:00,Home & Kitchen,202.0,
31016,John Doe,22,39349.0,2026-07-16 07:00:00,Home & Kitchen,158.45,2.0
31017,Bob White,36,25765.0,2026-07-16 08:00:00,Books,388.83,2.0
31018,Jane Smith,19,88548.0,2026-07-16 09:00:00,Sports,413.93,3.0
31019,Charlie Gray,60,105994.0,2026-07-16 10:00:00,Books,251.82,3.0
31020,Charlie Gray,40,84663.0,2026-07-16 11:00:00,Home & Kitchen,420.94,5.0
31021,Charlie Gray,57,63469.0,2026-07-16 12:00:00,Books,492.32,3.0
31022,Alice Brown,21,111592.0,2026-07-16 13:00:00,Books,219.55,
31023,Charlie Gray,21,26311.0,2026-07-16 14:00:00,Books,93.13,3.0
31024,Alice Brown,28,53143.0,2026-07-16 15:00:00,Home & Kitchen,378.56,4.0
31025,John Doe,63,94633.0,2026-07-16 16:00:00,Electronics,381.44,
31026,Charlie Gray,58,49342.0,2026-07-16 17:00:00,Sports,362.3,4.0
31027,Bob White,37,68306.0,2026-07-16 18:00:00,Home & Kitchen,126.29,1.0
31028,Jane Smith,31,82901.0,2026-07-16 19:00:00,Electronics,297.8,3.0
31029,Jane Smith,52,116472.0,2026-07-16 20:00:00,Sports,168.37,5.0
31030,John Doe,62,63828.0,2026-07-16 21:00:00,Books,447.75,4.0
31031,Jane Smith,31,36019.0,2026-07-16 22:00:00,Electronics,90.38,3.0
31032,Jane Smith,20,93596.0,2026-07-16 23:00:00,Clothing,320.57,4.0
31033,John Doe,32,103102.0,2026-07-17 00:00:00,Sports,411.3,3.0
31034,John Doe,38,26648.0,2026-07-17 01:00:00,Electronics,54.37,3.0
31035,John Doe,19,61615.0,2026-07-17 02:00:00,Sports,427.76,4.0
31036,Bob White,38,116325.0,2026-07-17 03:00:00,Books,258.8,4.0
31037,John Doe,27,57162.0,2026-07-17 04:00:00,Clothing,445.83,2.0
31038,John Doe,44,23338.0,2026-07-17 05:00:00,Electronics,417.31,1.0
31039,John Doe,64,32207.0,2026-07-17 06:00:00,Home & Kitchen,5.52,3.0
31040,Charlie Gray,36,54422.0,2026-07-17 07:00:00,Sports,411.95,3.0
31041,Charlie Gray,29,37831.0,2026-07-17 08:00:00,Electronics,160.3,5.0
31042,Bob White,33,60850.0,2026-07-17 09:00:00,Books,221.29,2.0
31043,Bob White,25,,2026-07-17 10:00:00,Sports,353.1,3.0
31044,Jane Smith,54,77498.0,2026-07-17 11:00:00,Electronics,172.01,3.0
31045,Charlie Gray,42,44312.0,2026-07-17 12:00:00,Books,277.33,2.0
31046,Bob White,41,,2026-07-17 13:00:00,Sports,126.46,
31047,Bob White,64,101314.0,2026-07-17 14:00:00,Books,286.86,3.0
31048,Jane Smith,57,30753.0,2026-07-17 15:00:00,Electronics,377.95,1.0
31049,John Doe,35,23537.0,2026-07-17 16:00:00,Electronics,303.81,2.0
31050,Alice Brown,38,93717.0,2026-07-17 17:00:00,Home & Kitchen,391.31,
31051,Jane Smith,25,115320.0,2026-07-17 18:00:00,Books,385.42,1.0
31052,Alice Brown,36,53804.0,2026-07-17 19:00:00,Sports,146.98,4.0
31053,Jane Smith,47,,2026-07-17 20:00:00,Sports,34.1,3.0
31054,Jane Smith,44,50957.0,2026-07-17 21:00:00,Home & Kitchen,138.07,4.0
31055,John Doe,53,61675.0,2026-07-17 22:00:00,Clothing,402.18,2.0
31056,Bob White,53,48073.0,2026-07-17 23:00:00,Home & Kitchen,286.84,3.0
31057,Charlie Gray,43,52981.0,2026-07-18 00:00:00,Sports,483.23,3.0
31058,Jane Smith,37,79287.0,2026-07-18 01:00:00,Books,15.74,2.0
31059,John Doe,58,52782.0,2026-07-18 02:00:00,Home & Kitchen,414.68,4.0
31060,Alice Brown,31,32422.0,2026-07-18 03:00:00,,188.1,3.0
31061,Bob White,50,99490.0,2026-07-18 04:00:00,Clothing,461.54,2.0
31062,Jane Smith,26,51379.0,2026-07-18 05:00:00,Sports,452.64,2.0
31063,Alice Brown,40,81308.0,2026-07-18 06:00:00,,470.81,5.0
31064,Jane Smith,62,24522.0,2026-07-18 07:00:00,Books,225.42,3.0
31065,Charlie Gray,47,64569.0,2026-07-18 08:00:00,Clothing,434.52,5.0
31066,Charlie Gray,59,30779.0,2026-07-18 09:00:00,Electronics,110.03,3.0
31067,Bob White,45,22932.0,2026-07-18 10:00:00,Books,389.32,3.0
31068,Alice Brown,48,82306.0,2026-07-18 11:00:00,Home & Kitchen,109.81,2.0
31069,Charlie Gray,43,85211.0,2026-07-18 12:00:00,Books,115.49,5.0
31070,John Doe,53,67624.0,2026-07-18 13:00:00,Home & Kitchen,458.44,3.0
31071,Bob White,64,71495.0,2026-07-18 14:00:00,Clothing,326.72,4.0
31072,Jane Smith,53,36269.0,2026-07-18 15:00:00,Sports,422.41,3.0
31073,Alice Brown,28,83441.0,2026-07-18 16:00:00,Electronics,350.66,5.0
31074,Alice Brown,29,96553.0,2026-07-18 17:00:00,Clothing,29.79,2.0
31075,John Doe,62,64002.0,2026-07-18 18:00:00,Books,83.99,4.0
31076,Charlie Gray,19,105244.0,2026-07-18 19:00:00,Sports,272.22,2.0
31077,Alice Brown,57,94543.0,2026-07-18 20:00:00,Home & Kitchen,135.31,3.0
31078,John Doe,21,50606.0,2026-07-18 21:00:00,Books,225.73,1.0
31079,John Doe,49,28876.0,2026-07-18 22:00:00,Clothing,114.25,4.0
31080,Jane Smith,58,35555.0,2026-07-18 23:00:00,Clothing,454.12,1.0
31081,John Doe,51,27353.0,2026-07-19 00:00:00,Sports,311.39,4.0
31082,Bob White,22,24593.0,2026-07-19 01:00:00,Books,434.63,3.0
31083,Alice Brown,22,,2026-07-19 02:00:00,Books,270.16,3.0
31084,Bob White,21,45627.0,2026-07-19 03:00:00,Home & Kitchen,452.08,3.0
31085,John Doe,58,21451.0,2026-07-19 04:00:00,Clothing,289.12,5.0
31086,John Doe,29,108545.0,2026-07-19 05:00:00,,49.12,3.0
31087,Bob White,52,84679.0,2026-07-19 06:00:00,Clothing,236.05,4.0
31088,Jane Smith,54,52714.0,2026-07-19 07:00:00,Electronics,375.24,3.0
31089,John Doe,51,96075.0,2026-07-19 08:00:00,Sports,202.65,
31090,Bob White,62,53263.0,2026-07-19 09:00:00,Sports,438.71,
31091,Bob White,45,71230.0,2026-07-19 10:00:00,Clothing,40.56,3.0
31092,Alice Brown,24,111226.0,2026-07-19 11:00:00,Clothing,233.07,2.0
31093,Jane Smith,57,56100.0,2026-07-19 12:00:00,Electronics,211.15,2.0
31094,Charlie Gray,28,49161.0,2026-07-19 13:00:00,Clothing,306.22,2.0
31095,Bob White,61,61983.0,2026-07-19 14:00:00,Sports,53.32,2.0
31096,Alice Brown,49,27580.0,2026-07-19 15:00:00,Sports,415.07,4.0
31097,Charlie Gray,49,79588.0,2026-07-19 16:00:00,Home & Kitchen,154.45,2.0
31098,Alice Brown,48,118430.0,2026-07-19 17:00:00,Electronics,427.97,4.0
31099,Alice Brown,37,87409.0,2026-07-19 18:00:00,Books,12.71,4.0
31100,Jane Smith,23,76001.0,2026-07-19 19:00:00,Clothing,196.02,3.0
31101,John Doe,35,92973.0,2026-07-19 20:00:00,Sports,133.64,2.0
31102,Jane Smith,38,107604.0,2026-07-19 21:00:00,Electronics,230.17,4.0
31103,Charlie Gray,20,97468.0,2026-07-19 22:00:00,Home & Kitchen,121.49,2.0
31104,Jane Smith,58,108038.0,2026-07-19 23:00:00,Electronics,27.04,3.0
31105,John Doe,45,84455.0,2026-07-20 00:00:00,Clothing,127.21,4.0
31106,Jane Smith,45,84387.0,2026-07-20 01:00:00,Books,160.27,3.0
31107,Jane Smith,49,106244.0,2026-07-20 02:00:00,Electronics,485.75,2.0
31108,Jane Smith,56,66495.0,2026-07-20 03:00:00,Clothing,148.13,4.0
31109,Bob White,41,87888.0,2026-07-20 04:00:00,Home & Kitchen,51.87,2.0
31110,Bob White,24,68293.0,2026-07-20 05:00:00,Electronics,223.46,2.0
31111,Jane Smith,36,34428.0,2026-07-20 06:00:00,Clothing,451.88,2.0
31112,John Doe,18,46111.0,2026-07-20 07:00:00,Electronics,319.32,2.0
31113,John Doe,50,70560.0,2026-07-20 08:00:00,Electronics,217.3,1.0
31114,John Doe,50,53666.0,2026-07-20 09:00:00,Home & Kitchen,460.53,4.0
31115,John Doe,28,35145.0,2026-07-20 10:00:00,Electronics,199.88,3.0
31116,Alice Brown,40,75762.0,2026-07-20 11:00:00,Home & Kitchen,445.1,2.0
31117,Jane Smith,62,91885.0,2026-07-20 12:00:00,Electronics,260.89,1.0
31118,Jane Smith,45,29119.0,2026-07-20 13:00:00,Sports,436.7,3.0
31119,Alice Brown,64,36662.0,2026-07-20 14:00:00,Books,361.17,
31120,John Doe,34,113521.0,2026-07-20 15:00:00,Books,330.7,5.0
31121,Charlie Gray,27,89610.0,2026-07-20 16:00:00,Sports,446.6,4.0
31122,Charlie Gray,25,101752.0,2026-07-20 17:00:00,Books,497.88,2.0
31123,Alice Brown,26,93955.0,2026-07-20 18:00:00,Home & Kitchen,449.97,4.0
31124,Charlie Gray,36,92682.0,2026-07-20 19:00:00,Clothing,65.91,4.0
31125,Bob White,25,76085.0,2026-07-20 20:00:00,Home & Kitchen,103.44,
31126,Jane Smith,22,99627.0,2026-07-20 21:00:00,Clothing,486.91,
31127,Charlie Gray,31,46617.0,2026-07-20 22:00:00,Home & Kitchen,213.02,5.0
31128,Bob White,62,32250.0,2026-07-20 23:00:00,Home & Kitchen,102.07,
31129,Jane Smith,50,102543.0,2026-07-21 00:00:00,Clothing,72.1,1.0
31130,Bob White,60,66419.0,2026-07-21 01:00:00,Sports,26.96,2.0
31131,Jane Smith,61,29103.0,2026-07-21 02:00:00,Sports,176.04,3.0
31132,Jane Smith,55,82961.0,2026-07-21 03:00:00,Sports,6.48,2.0
31133,Charlie Gray,29,35545.0,2026-07-21 04:00:00,Sports,148.4,5.0
31134,Alice Brown,20,63120.0,2026-07-21 05:00:00,Home & Kitchen,307.05,4.0
31135,Charlie Gray,57,58798.0,2026-07-21 06:00:00,Home & Kitchen,35.23,3.0
31136,John Doe,46,71785.0,2026-07-21 07:00:00,Electronics,98.99,5.0
31137,Bob White,39,95238.0,2026-07-21 08:00:00,Books,443.2,1.0
31138,John Doe,51,,2026-07-21 09:00:00,,136.62,4.0
31139,Jane Smith,23,40970.0,2026-07-21 10:00:00,Books,253.03,1.0
31140,Charlie Gray,52,53908.0,2026-07-21 11:00:00,Books,45.42,3.0
31141,John Doe,56,61808.0,2026-07-21 12:00:00,Home & Kitchen,306.78,2.0
31142,John Doe,33,115026.0,2026-07-21 13:00:00,Sports,249.11,
31143,John Doe,48,67400.0,2026-07-21 14:00:00,,315.73,1.0
31144,Jane Smith,61,41469.0,2026-07-21 15:00:00,Home & Kitchen,171.51,4.0
31145,Jane Smith,32,49571.0,2026-07-21 16:00:00,Clothing,167.24,2.0
31146,Jane Smith,63,59854.0,2026-07-21 17:00:00,Electronics,339.42,3.0
31147,John Doe,18,26293.0,2026-07-21 18:00:00,,194.19,3.0
31148,Bob White,61,29372.0,2026-07-21 19:00:00,Electronics,412.41,3.0
31149,Charlie Gray,37,116680.0,2026-07-21 20:00:00,Sports,314.69,
31150,Charlie Gray,40,33236.0,2026-07-21 21:00:00,Home & Kitchen,291.9,1.0
31151,Jane Smith,37,97327.0,2026-07-21 22:00:00,Clothing,138.71,4.0
31152,John Doe,49,114262.0,2026-07-21 23:00:00,Sports,139.01,
31153,Bob White,63,70193.0,2026-07-22 00:00:00,Books,327.4,3.0
31154,Alice Brown,42,40027.0,2026-07-22 01:00:00,Home & Kitchen,245.63,4.0
31155,Jane Smith,64,43272.0,2026-07-22 02:00:00,Home & Kitchen,289.21,4.0
31156,Alice Brown,25,111354.0,2026-07-22 03:00:00,,341.88,
31157,Charlie Gray,50,97014.0,2026-07-22 04:00:00,Sports,223.84,3.0
31158,Charlie Gray,62,88201.0,2026-07-22 05:00:00,Electronics,156.58,4.0
31159,Bob White,47,76570.0,2026-07-22 06:00:00,Home & Kitchen,289.07,2.0
31160,Bob White,20,52374.0,2026-07-22 07:00:00,Books,277.14,5.0
31161,Alice Brown,41,108469.0,2026-07-22 08:00:00,Clothing,6.89,5.0
31162,Charlie Gray,29,28757.0,2026-07-22 09:00:00,,252.67,3.0
31163,Bob White,48,94064.0,2026-07-22 10:00:00,Clothing,385.75,3.0
31164,Bob White,24,115276.0,2026-07-22 11:00:00,Electronics,304.93,3.0
31165,Charlie Gray,57,21971.0,2026-07-22 12:00:00,Sports,22.97,3.0
31166,Charlie Gray,34,62875.0,2026-07-22 13:00:00,Clothing,465.03,3.0
31167,John Doe,27,66521.0,2026-07-22 14:00:00,Books,394.98,1.0
31168,Bob White,32,35490.0,2026-07-22 15:00:00,,122.24,1.0
31169,Alice Brown,38,,2026-07-22 16:00:00,Books,264.55,
31170,Jane Smith,38,65238.0,2026-07-22 17:00:00,Electronics,61.8,
31171,Jane Smith,46,77577.0,2026-07-22 18:00:00,Electronics,174.93,4.0
31172,Charlie Gray,59,104846.0,2026-07-22 19:00:00,Books,25.7,4.0
31173,Alice Brown,58,90956.0,2026-07-22 20:00:00,Books,285.83,1.0
31174,John Doe,18,116568.0,2026-07-22 21:00:00,Books,44.95,4.0
31175,Bob White,38,100156.0,2026-07-22 22:00:00,Clothing,449.44,4.0
31176,John Doe,22,30769.0,2026-07-22 23:00:00,Home & Kitchen,201.48,4.0
31177,Alice Brown,32,31497.0,2026-07-23 00:00:00,Home & Kitchen,431.89,2.0
31178,John Doe,63,70803.0,2026-07-23 01:00:00,,247.34,3.0
31179,Charlie Gray,43,62376.0,2026-07-23 02:00:00,Clothing,91.14,2.0
31180,Jane Smith,28,55417.0,2026-07-23 03:00:00,Home & Kitchen,134.19,3.0
31181,Charlie Gray,38,52343.0,2026-07-23 04:00:00,Home & Kitchen,279.08,3.0
31182,Bob White,63,91776.0,2026-07-23 05:00:00,Home & Kitchen,60.96,3.0
31183,Charlie Gray,23,74347.0,2026-07-23 06:00:00,Books,93.85,2.0
31184,Alice Brown,21,37038.0,2026-07-23 07:00:00,Clothing,461.45,
31185,Alice Brown,62,66451.0,2026-07-23 08:00:00,Books,95.05,2.0
31186,Bob White,38,38893.0,2026-07-23 09:00:00,Books,275.93,5.0
31187,Bob White,34,97832.0,2026-07-23 10:00:00,Sports,250.68,4.0
31188,Jane Smith,48,37566.0,2026-07-23 11:00:00,Clothing,5.45,4.0
31189,John Doe,61,29825.0,2026-07-23 12:00:00,Electronics,325.71,1.0
31190,Jane Smith,40,70561.0,2026-07-23 13:00:00,Clothing,342.03,2.0
31191,Charlie Gray,49,35285.0,2026-07-23 14:00:00,Home & Kitchen,98.15,2.0
31192,John Doe,61,52303.0,2026-07-23 15:00:00,Electronics,235.37,3.0
31193,Bob White,53,32396.0,2026-07-23 16:00:00,Books,459.93,3.0
31194,Alice Brown,51,45216.0,2026-07-23 17:00:00,Clothing,496.87,1.0
31195,Charlie Gray,23,51352.0,2026-07-23 18:00:00,Home & Kitchen,446.37,3.0
31196,Jane Smith,55,115995.0,2026-07-23 19:00:00,Electronics,40.55,1.0
31197,Bob White,39,53772.0,2026-07-23 20:00:00,Sports,477.57,1.0
31198,John Doe,50,116289.0,2026-07-23 21:00:00,Sports,465.35,4.0
31199,John Doe,28,48630.0,2026-07-23 22:00:00,Clothing,165.26,3.0
31200,Alice Brown,40,,2026-07-23 23:00:00,,199.43,2.0
31201,Bob White,61,99584.0,2026-07-24 00:00:00,Home & Kitchen,202.93,2.0
31202,Bob White,53,36138.0,2026-07-24 01:00:00,Electronics,399.17,3.0
31203,Charlie Gray,45,118671.0,2026-07-24 02:00:00,Clothing,482.47,2.0
31204,Charlie Gray,36,74792.0,2026-07-24 03:00:00,Home & Kitchen,148.26,2.0
31205,John Doe,60,54349.0,2026-07-24 04:00:00,Clothing,493.37,5.0
31206,Jane Smith,60,,2026-07-24 05:00:00,Sports,495.17,4.0
31207,John Doe,30,97170.0,2026-07-24 06:00:00,Home & Kitchen,248.36,
31208,Charlie Gray,30,83831.0,2026-07-24 07:00:00,Sports,409.87,5.0
31209,Charlie Gray,25,24784.0,2026-07-24 08:00:00,Sports,210.88,2.0
31210,Charlie Gray,60,112323.0,2026-07-24 09:00:00,Home & Kitchen,368.77,3.0
31211,John Doe,30,62881.0,2026-07-24 10:00:00,Electronics,262.54,1.0
31212,Bob White,52,20374.0,2026-07-24 11:00:00,Books,361.04,2.0
31213,Jane Smith,44,107539.0,2026-07-24 12:00:00,Electronics,51.14,3.0
31214,Jane Smith,28,71244.0,2026-07-24 13:00:00,Electronics,73.51,3.0
